DATE,OPEN,CLOSE,HIGH,LOW,VOLUME
26/06/2018,981.97,973.9,981.97,959.29,35777042
27/06/2018,973.89,961.29,976.93,961.29,36064317
28/06/2018,962.93,947.03,967.28,943.12,52710210
29/06/2018,945.26,947.55,951.74,939.7,41820990
2/7/2018,945.94,930.12,945.94,917.8,62208134
3/7/2018,931.12,891.97,931.12,891.97,72745640
4/7/2018,892.01,900.89,901.64,880.37,47754238
5/7/2018,901.25,883.77,905.51,875.17,49733170
6/7/2018,880.17,905.62,910.14,870.34,64070200
9/7/2018,905.97,898.73,916.84,896.79,46150249
10/7/2018,898.09,897.96,906.25,897.96,41415851
11/7/2018,894.16,881.14,894.16,871.22,57534976
12/7/2018,877.68,883.87,893.15,870.53,38913430
13/07/2018,886.17,899.45,902.14,886.17,45049188
16/07/2018,901.68,904.18,910.82,897.03,49119390
17/07/2018,903.87,915.53,915.53,892.39,47015320
18/07/2018,915.69,935.42,935.42,915.23,60414000
19/07/2018,935.54,941.09,946.39,934.2,56923927
20/07/2018,939.27,926.5,941.41,926.5,61820210
23/07/2018,927.01,931.31,945.13,926.56,77024364
24/07/2018,931.2,923.53,932.83,916.19,59409570
25/07/2018,923.55,915.68,931.55,915.68,57450420
26/07/2018,915.7,921.33,921.33,907.6,48179640
27/07/2018,923.02,927.19,930.57,918.37,45385690
30/07/2018,927.36,939.6,940.25,927.36,52471445
31/07/2018,938.73,944.38,948.38,934.39,62664630
1/8/2018,944.31,939.31,947.08,935.63,57100880
2/8/2018,939.85,937.86,939.85,924.38,57091297
3/8/2018,938.51,941.12,949.93,938.51,47690740
6/8/2018,941.13,939.84,943.98,935.75,49401784
7/8/2018,939.81,936.92,941.63,933.77,55903110
8/8/2018,937.69,945.89,946.07,937.58,50322120
9/8/2018,945.78,943.91,954.38,942.83,64853314
10/8/2018,942.85,948.32,948.69,936.44,46496424
13/08/2018,946.75,960.02,960.02,941.95,84064360
14/08/2018,960.29,965.6,968.62,959.23,59711920
15/08/2018,965.61,947.82,969.8,947.78,68640151
16/08/2018,946.91,950.18,950.18,932.27,68203103
17/08/2018,951.68,949.23,959.39,949.23,48036580
20/08/2018,949.3,945.65,952.16,942.33,55717330
21/08/2018,946.55,955.27,955.27,944.88,54353650
22/08/2018,956,959.63,963.17,956,77679536
23/08/2018,960.09,960.94,963.91,957.98,45087300
24/08/2018,960.22,960.42,963.09,955.16,59841310
27/08/2018,960.43,966.55,969.97,960.43,68757375
28/08/2018,966.34,971.01,972.4,966.34,62336971
29/08/2018,971.12,964.99,972.32,964,48370687
30/08/2018,965.56,975.43,975.43,960.86,57460828
31/08/2018,975.48,969.23,979.11,969.23,63427230
4/9/2018,969.15,951.14,971.3,951.14,53570530
5/9/2018,951.09,941,953.37,938.53,56267317
6/9/2018,941.21,932.12,944.73,931.99,49465668
7/9/2018,932.1,945.59,945.59,931.19,49617900
10/9/2018,945.04,943.31,948.31,942.68,56360282
11/9/2018,943.67,958.91,959.09,940.78,53027220
12/9/2018,959.2,958.67,967.78,958.67,58276180
13/09/2018,958.63,957.17,963.72,955.64,53795570
14/09/2018,958.01,960.33,965.23,958.01,62160770
17/09/2018,958.78,953.79,960.94,951.38,46887520
18/09/2018,953.45,959.75,959.75,945.93,64686110
19/09/2018,960.01,962.7,969.34,960.01,74095030
20/09/2018,962.82,971.18,971.48,962.26,66127280
21/09/2018,971.12,974.43,978.77,968.73,125486410
24/09/2018,974.47,985.59,986.3,974.47,60873800
25/09/2018,985.57,985.11,988.23,980.44,62145490
26/09/2018,985.26,984.39,989.54,980.8,65871360
27/09/2018,985.28,989.45,992.1,984.15,57132290
28/09/2018,989.98,994.73,996.6,989.98,97268577
1/10/2018,994.76,990.41,1001.14,990,90297932
2/10/2018,990.26,987.88,992.77,984.54,183514902
3/10/2018,987.46,990.6,992.87,986.16,61983150
4/10/2018,990.49,993.61,993.78,989.06,75354623
5/10/2018,993.42,980.75,993.42,980.75,150640247
8/10/2018,979.27,970.28,979.27,968.61,78537590
9/10/2018,970.21,967.37,974.29,966.68,73934410
10/10/2018,967.58,966.27,970.51,961.7,71536710
11/10/2018,959.12,920.02,959.12,911.69,141171171
12/10/2018,918.83,943.49,943.73,908.74,87963432
15/10/2018,943.51,928.55,943.62,927.6,45780050
16/10/2018,928.46,939.41,939.41,926.96,51003599
17/10/2018,940.29,945.91,949.41,940.29,58212241
18/10/2018,945.92,937.54,945.92,936.22,49139180
19/10/2018,937.47,931.69,937.47,920.28,55480980
22/10/2018,931.66,922.75,938.02,922.75,46935080
23/10/2018,919.26,908,919.49,893.34,80748988
24/10/2018,905.91,896.5,909.4,896.5,55217126
25/10/2018,896.39,888.86,896.39,860.13,62083632
26/10/2018,890.71,881.06,897.48,881.06,47321361
29/10/2018,878.35,874.43,881.87,870.36,45400427
30/10/2018,872.69,874.06,881.83,868.29,45588080
31/10/2018,878.68,901.57,901.93,878.68,73717792
1/11/2018,900.11,887.72,901.17,885.58,77744659
2/11/2018,889.81,903.43,905.65,889.81,58388858
5/11/2018,903.24,904.83,904.83,894.88,39177650
6/11/2018,905.34,899.61,909.19,899.61,40142413
7/11/2018,900.47,899.25,903.15,892.79,53787050
8/11/2018,901.42,900.4,909.69,899.65,31805345
9/11/2018,900.14,885.65,900.14,885.65,42291570
12/11/2018,883.49,888.2,889.06,875.29,36296800
13/11/2018,884.98,873.87,884.98,873.87,44903928
14/11/2018,874.07,871.55,880.65,868.63,53297028
15/11/2018,871.22,864.98,874.87,859.86,58622972
16/11/2018,865.03,869.24,874.94,863.89,42867410
19/11/2018,869.7,888.76,888.76,869.7,47052609
20/11/2018,886.36,893.09,893.09,883.8,53837970
21/11/2018,888.54,897.1,897.1,880.83,43806970
22/11/2018,897.28,898.9,900.77,896.18,50216285
23/11/2018,898.05,890.62,899.37,889.78,42788364
26/11/2018,889.88,895.05,896.12,886.76,43467080
27/11/2018,895.07,895.3,903.78,893.96,42004669
28/11/2018,894.66,901.4,901.4,894.27,43091210
29/11/2018,901.48,897.58,910.48,897.58,45421000
30/11/2018,897.48,894.79,898.69,890.41,62994223
3/12/2018,896.5,921.72,921.72,896.5,71846750
4/12/2018,921.74,927.46,929.33,920.2,57583800
5/12/2018,927.39,925.68,928.9,915.9,69805042
6/12/2018,925.58,922.86,928.64,916.63,62829990
7/12/2018,923.9,929.59,933.29,923.9,57944470
10/12/2018,928.96,922.82,928.96,921.59,54246580
11/12/2018,922.58,922.34,925.43,915.68,49283943
12/12/2018,922.43,927.7,927.7,922.41,53219077
13/12/2018,928.21,928.9,935.33,927.92,55019221
14/12/2018,928.84,918.79,928.84,918.19,53129358
17/12/2018,914.97,901.41,914.97,901.33,112067638
18/12/2018,901.31,890.68,901.31,881.76,61467600
19/12/2018,890.78,882.79,891.69,877.63,62755143
20/12/2018,880.4,877.03,883.76,876.15,49315090
21/12/2018,877.02,873.09,877.02,866.09,59505574
24/12/2018,873.14,873.64,879.74,872.99,42328500
25/12/2018,873.56,865.69,873.56,850.33,76740130
26/12/2018,865.96,861.02,867.88,860.52,39607322
27/12/2018,861.53,865.45,872.73,861.53,48745468
28/12/2018,866.04,854.99,868.62,854.99,45854165
2/1/2019,855.01,855.66,864.64,852.79,37199310
3/1/2019,855.2,838.79,856.21,834.81,55933762
4/1/2019,836.6,840.17,842.05,821.83,41706643
7/1/2019,843.95,851.41,858.69,843.95,35905579
8/1/2019,851.2,845.43,852.92,841.86,33310330
9/1/2019,845.53,855.51,856.87,845.25,39435760
10/1/2019,855.39,857.95,859.93,852.96,37730378
11/1/2019,857.84,860.3,862.88,857.67,41972436
14/01/2019,860.4,859.42,860.4,854.71,39165350
15/01/2019,859.46,865.1,865.26,856.04,34649140
16/01/2019,865,864.29,868.41,861.18,44181600
17/01/2019,864.15,853.34,864.15,853.34,34839610
18/01/2019,854.58,854.79,859.95,853.5,66665029
21/01/2019,855,864.1,865.59,855,50871092
22/01/2019,864.45,859.17,865.92,859.09,37808310
23/01/2019,859.26,861.73,864.83,856.77,41091097
24/01/2019,861.63,865.52,866.49,861.04,41757820
25/01/2019,865.44,867.7,869.53,865.44,37043930
28/01/2019,867.6,868.76,871.56,865.9,29712440
29/01/2019,868.81,872.03,872.03,863.22,36414871
30/01/2019,872.01,869.16,872.01,867.92,40370590
31/01/2019,869.38,866.06,874.09,863.85,52263860
1/2/2019,866.01,859.81,868.15,859.38,59944352
11/2/2019,862.2,878.67,878.67,862.2,52664835
12/2/2019,878.69,888.33,890.16,878.68,70593755
13/02/2019,887.6,897.42,897.42,887.6,84311386
14/02/2019,897.88,900.12,904.11,897.3,67272313
15/02/2019,900.14,897.74,903.11,895.13,57365790
18/02/2019,899.75,904.93,904.93,899.74,53773163
19/02/2019,905.09,907.82,915.31,905.09,85352350
20/02/2019,907.31,911.8,913.51,906.64,60723395
21/02/2019,912.83,926.09,926.09,911.38,65385120
22/02/2019,926.3,929.5,934.65,920.78,78219620
25/02/2019,929.57,939.47,944.01,929.5,83138520
26/02/2019,939.56,929.51,941.45,922.93,68952310
27/02/2019,929.78,930.54,935.76,928.59,60737463
28/02/2019,930.37,904.98,930.81,904.98,82018530
1/3/2019,904.96,915.32,915.99,904.96,44926648
4/3/2019,915.39,928.42,929.28,915.39,62290610
5/3/2019,928.25,923.66,931.23,922.05,87176606
6/3/2019,923.71,923.58,926.32,916.89,41449805
7/3/2019,923.77,922.29,930.79,922.29,57962777
8/3/2019,922.16,914.74,922.16,913.39,55057203
11/3/2019,915,916.24,918.73,911.88,35405600
12/3/2019,919.21,929.86,929.86,919.21,72484990
13/03/2019,929.93,935.41,939.17,929.93,77984010
14/03/2019,935.72,934.42,937.82,931.33,64935945
15/03/2019,934.87,927.06,934.87,924.45,94750144
18/03/2019,927.16,932.75,935.16,926.85,80417060
19/03/2019,933.56,927.56,935.67,924.91,70150176
20/03/2019,927.54,924.12,927.54,914.77,161402170
21/03/2019,924.22,907.87,928.32,907.87,57538243
22/03/2019,907.94,912.27,914.69,906.64,65708152
25/03/2019,912.1,893.4,912.1,889.17,69541043
26/03/2019,893.78,894.58,901.81,892.47,46963410
27/03/2019,895.71,901.76,903.35,895.71,46173460
28/03/2019,901.51,901.65,903.88,898.17,58431107
29/03/2019,901.64,900.13,906.84,900.13,63637613
1/4/2019,900.17,905.87,905.94,900.17,65164654
2/4/2019,907.18,903.59,912.94,902.43,81305939
3/4/2019,902.71,901.5,903.05,897.47,102306421
4/4/2019,902.07,904.33,906.29,900.97,41136090
5/4/2019,904.61,904.69,905.76,902.77,82250924
8/4/2019,904.92,906.55,907.2,900.97,37416600
9/4/2019,906.46,900.07,908.94,898.8,48105650
10/4/2019,899.91,893.19,899.91,887.75,47254179
11/4/2019,893.6,896.04,896.68,892.62,29938150
12/4/2019,895.95,893.1,895.95,891.71,47490312
16/04/2019,890.81,887.76,890.81,877.38,49241992
17/04/2019,886.65,885.66,891.78,885.64,57680300
18/04/2019,884.29,877.02,887.48,876.2,46615161
19/04/2019,877.07,880.52,884.77,877.07,28990620
22/04/2019,880.9,878.23,880.9,873.55,37552460
23/04/2019,878.38,878.29,881.67,875.05,55093735
24/04/2019,877.97,888.65,889.02,877.97,38140279
25/04/2019,888.57,885.65,888.91,883.72,39485828
26/04/2019,885.47,890.55,890.69,882.58,37399720
2/5/2019,890.6,893.87,893.89,889.61,52673482
3/5/2019,893.8,895.42,895.7,889.2,52222930
6/5/2019,893.83,878.8,893.83,875.71,49560271
7/5/2019,880.06,877.02,885.23,876.18,51569880
8/5/2019,872.22,872.78,874.89,867.18,47724737
9/5/2019,872.71,871.5,875.89,868.73,90237872
10/5/2019,871.28,876.45,877.59,871.28,38762280
13/05/2019,876.16,879.64,879.64,874.68,54028550
14/05/2019,879.14,882.67,882.67,871.96,43976340
15/05/2019,882.99,893.22,893.68,882.99,49238440
16/05/2019,893.7,891.93,896.34,891.93,49486023
17/05/2019,892.93,890.53,893.44,888.56,45043350
20/05/2019,890.16,901.06,901.06,888.12,47482000
21/05/2019,901.79,901.36,907.64,900.97,107487327
22/05/2019,901.49,897.66,906.99,897.27,55974947
23/05/2019,897.5,895.07,899.02,892.08,71633456
24/05/2019,894.22,884.48,898.24,884.48,66761966
27/05/2019,884.29,889.2,889.45,883.95,40786465
28/05/2019,888.8,885.27,891.61,883.53,43070780
29/05/2019,886.12,883.52,886.98,882,42663780
30/05/2019,883.51,883.37,888.68,879.58,57719929
31/05/2019,883.39,876.29,884.75,875.77,45785882
3/6/2019,875.64,864.08,875.64,858.64,75431060
4/6/2019,864.27,864.35,868.67,857.94,55878474
5/6/2019,866.79,863.69,871.91,863.69,38293050
6/6/2019,863.81,861.31,865.16,851.47,49275427
7/6/2019,860.64,869.56,869.56,860.64,43664571
10/6/2019,869.68,872.49,877.45,866.79,49777619
11/6/2019,872.53,870.91,874.32,870,45096030
12/6/2019,870.48,865.42,871.64,865.42,48163931
13/06/2019,865.29,859.68,865.29,857.72,50544628
14/06/2019,859.53,861.65,864.29,859.08,52385830
17/06/2019,861.37,852.99,862.36,851.14,58326425
18/06/2019,852.62,848.17,853.95,845.4,76294247
19/06/2019,850.34,854.34,854.81,850.34,53719935
20/06/2019,854.9,864.59,867.91,853.96,84622860
21/06/2019,864.44,866.53,870.35,864.44,85499847
24/06/2019,866.63,868.94,873.33,866.63,61654780
25/06/2019,867.73,868.5,870.37,866.25,61542847
26/06/2019,868.16,866.81,870.52,865.67,132579440
27/06/2019,866.84,854.41,867.08,854.41,53738359
28/06/2019,854.49,864.24,864.24,847.77,80315306
1/7/2019,864.26,876.26,876.39,864.26,68155602
2/7/2019,876.27,872.92,877.08,870.71,46449706
3/7/2019,872.77,869.58,872.77,865.59,50577223
4/7/2019,870.03,879.72,879.72,870.03,76926016
5/7/2019,879.49,880.23,882.19,876.28,48312258
8/7/2019,878.96,870.92,878.96,867.35,54459206
9/7/2019,871.19,872.21,872.52,866.32,63626607
10/7/2019,872.2,876.12,878.32,872.2,55123145
11/7/2019,877.86,879.1,880.88,876.69,54290876
12/7/2019,880.06,874.99,883.15,874.56,56073980
15/07/2019,875.28,873.71,876.82,870.84,55127428
16/07/2019,873.74,880.91,880.91,873.74,62597999
17/07/2019,880.69,879.75,882.85,877.59,72099697
18/07/2019,879.66,870.81,879.66,870.81,50716828
19/07/2019,870.97,880.79,881.16,870.97,66905720
22/07/2019,880.49,879.62,885.42,878.39,67235545
23/07/2019,879.42,888.26,889.04,878.22,74806813
24/07/2019,888.63,887.39,892.81,885.66,64285960
25/07/2019,887.43,890.41,892.31,885.19,69040849
26/07/2019,890.44,887.84,891.9,886.09,64109752
29/07/2019,887.96,888.54,889.97,880.92,58705460
30/07/2019,888.7,877.92,892.38,877.92,47521100
31/07/2019,877.8,883.19,885.86,874.39,65100796
1/8/2019,884.29,887.39,887.39,881.52,71340203
2/8/2019,887.06,885.29,887.06,877.76,71292626
5/8/2019,883.34,872.39,884.09,872.39,79823625
6/8/2019,870.82,866.13,870.82,858.02,79941237
7/8/2019,866.76,868.27,872.05,863.57,60840786
8/8/2019,868.2,875.81,877.32,866.69,107047459
9/8/2019,876.5,878.62,880.29,874.51,61007515
12/8/2019,878.56,882.23,883.41,877.33,58014900
13/08/2019,882.2,877.97,882.2,875.32,72495440
14/08/2019,880.04,880.51,886.8,880.04,55862020
15/08/2019,874.42,890.78,890.78,867.95,60974540
16/08/2019,890.39,892.44,900.31,886.87,96134199
19/08/2019,892.32,891.78,897.03,889.34,63218030
20/08/2019,891.73,894.45,894.86,890.96,65810574
21/08/2019,894.56,900.54,901.25,892.05,83518301
22/08/2019,901.28,901.29,904.41,899.58,54684990
23/08/2019,901.53,900.53,902.5,896.87,79879858
26/08/2019,899.1,892.48,899.1,887.05,80726956
27/08/2019,893.72,886.91,899.29,886.91,95572510
28/08/2019,886.82,886.08,890.58,885.23,56286115
29/08/2019,886.04,889.13,889.13,882.14,51836319
30/08/2019,888.94,892.51,893.57,888.83,50168891
3/9/2019,892.83,888.97,894.11,886.02,92893461
4/9/2019,888.95,887.12,890.31,883.91,65814406
5/9/2019,887.21,886.1,891.43,886.1,63907757
6/9/2019,885.93,885.95,889.49,884.9,70889740
9/9/2019,886.71,885.61,887.01,883.43,70525730
10/9/2019,885.84,883.04,888.57,881.04,58050240
11/9/2019,882.9,885.52,886.12,881.34,67460950
12/9/2019,886.12,894.32,894.32,886.12,56295531
13/09/2019,894.21,905.05,905.31,893.8,81085124
16/09/2019,905,908.6,909.7,902.82,82374241
17/09/2019,908.51,912.38,912.89,904.36,76679097
18/09/2019,912.42,913.48,915.09,911.08,96813606
19/09/2019,913.4,918.88,918.88,909.88,72210480
20/09/2019,919.38,915.16,920.77,914.55,86758510
23/09/2019,914.73,909.98,918.42,909.98,92464786
24/09/2019,909.94,910.76,914.02,908.03,72141575
25/09/2019,910.57,912.42,913.33,906.6,85175290
26/09/2019,912.91,918.1,918.1,911.57,65883001
27/09/2019,919.43,924.83,925.58,917.72,75579930
30/09/2019,925.79,922.89,930.88,922.62,67311556
1/10/2019,922.87,926.31,926.31,921.69,107040950
2/10/2019,926.44,919.73,927.43,917.68,76985682
3/10/2019,919.63,921.7,921.7,911.6,86274330
4/10/2019,921.73,915.16,924.36,915.16,81102190
7/10/2019,915.62,907.5,917.36,907.5,71489751
8/10/2019,907.06,915.27,915.34,906.88,77350560
9/10/2019,915.38,914.54,917.9,912.48,80410710
10/10/2019,914.59,913.05,917.08,912.2,71794278
11/10/2019,913.84,916.68,917.14,912.94,78834405
14/10/2019,916.81,921.91,924.69,916.81,93986472
15/10/2019,921.95,923.27,924.79,920.63,81616780
16/10/2019,923.26,924.64,927.91,923.26,72440190
17/10/2019,924.53,919.1,924.79,919.1,82960977
18/10/2019,919.92,919.13,922.62,916.87,69308160
21/10/2019,918.02,914,918.81,913.94,78715556
22/10/2019,914.04,916.81,917.61,912.7,63918290
23/10/2019,916.76,919.61,919.61,915.87,66333164
24/10/2019,919.54,925.25,925.25,919.17,67501060
25/10/2019,925.49,927.05,927.05,923.56,67758550
28/10/2019,927.96,925.97,929.93,925.8,79928384
29/10/2019,925.67,923.97,928.38,923.97,77204833
30/10/2019,923.98,925.07,928.85,922.67,67313320
31/10/2019,925.02,922.68,928.88,922.06,71766070
1/11/2019,922.46,933.55,934.21,922.46,105607575
4/11/2019,933.96,940.25,941.46,932.31,100174667
5/11/2019,940.53,942.34,944.62,938.73,79388127
6/11/2019,942.4,942.38,945.43,940.76,90391060
7/11/2019,942.56,944.25,945.26,940.23,94502463
8/11/2019,944.28,944.7,948.37,942.19,89559420
11/11/2019,944.72,939.72,946.55,938.78,88926330
12/11/2019,939.56,939.82,942.55,937.95,70788598
13/11/2019,939.97,932.6,941.13,930.84,150833241
14/11/2019,932.45,928.44,935.72,927.14,81597440
15/11/2019,928.82,927.36,930.84,922.59,78864280
18/11/2019,927.49,920.95,929.18,920.52,76773110
19/11/2019,921,926.07,926.07,919.95,100619028
20/11/2019,925.94,917,926.67,917,82278950
21/11/2019,917.06,898.23,917.06,898.23,97468109
22/11/2019,898.93,892.31,906.93,885.83,99037567
25/11/2019,892.38,894.8,896.43,886.81,71837850
26/11/2019,895.36,897.5,900.72,895.36,84589693
27/11/2019,898.58,895.06,901.1,894.8,72437644
28/11/2019,894.45,885.7,895.42,883.16,90570301
29/11/2019,885.9,887.47,888.41,882.68,75454338
2/12/2019,887.19,875.1,889.47,875.1,92046005
3/12/2019,874.9,868.68,877.96,865.74,128605228
4/12/2019,868.79,883.56,883.56,865.31,99433640
5/12/2019,883.33,879.32,886.36,878.39,84367701
6/12/2019,878.28,880.43,882.59,875.99,73276900
9/12/2019,880.39,879.94,882.58,876.01,91165370
10/12/2019,879.95,873.16,880.22,870.25,99733391
11/12/2019,873.38,878.27,878.27,869.15,91840279
12/12/2019,878.95,884.8,885.73,878.88,75058991
13/12/2019,884.98,880.55,888.53,880.55,92783280
16/12/2019,878.88,876.65,879.75,874.06,114566430
17/12/2019,876.5,867.44,877.63,867.13,88870666
18/12/2019,866.61,863.16,867.69,861.05,95666040
19/12/2019,862.78,862.23,867.25,858.76,90455630
20/12/2019,862.41,868.37,869.52,862.38,91386150
23/12/2019,869.08,868.2,872.75,867.92,91493580
24/12/2019,868.14,869.88,869.9,864.86,76632756
25/12/2019,869.93,873.18,874.93,869.22,73158714
26/12/2019,873.17,872.07,874.87,869.57,75604940
27/12/2019,872.11,876.38,876.38,867.95,52757470
30/12/2019,876.61,880.29,881.27,876.13,35563500
31/12/2019,880.42,879.06,881.98,876.66,62934988
2/1/2020,879.02,886.88,886.88,876.87,96928880
3/1/2020,887.11,883.28,890.38,883.18,44169390
6/1/2020,882.51,872.34,882.51,872.34,55225846
7/1/2020,872.32,876.7,877.34,870.49,62497863
8/1/2020,876.64,865.18,876.64,861.51,122997524
9/1/2020,867.27,877.76,878.43,867.27,63853510
10/1/2020,877.85,885.52,888.09,877.7,80596640
13/01/2020,884.95,881.79,885.45,881.35,44929423
14/01/2020,881.77,884.77,886.83,880.58,101579404
15/01/2020,884.95,885.36,886.33,882.79,56696300
16/01/2020,885.88,891.96,892.2,883.83,85588867
17/01/2020,891.66,894.84,897.63,891.36,78682342
20/01/2020,894.6,897.4,897.4,891.75,64420690
21/01/2020,897.97,906.52,907.51,897.97,63140960
22/01/2020,906.17,909.09,909.41,903.27,57214500
30/01/2020,908.2,875.82,908.2,870.53,84978800
31/01/2020,875.43,848.63,876.59,848.63,114382080
3/2/2020,848.42,842.67,848.42,803.73,102316520
4/2/2020,842.79,845.52,849.8,833.93,81815180
5/2/2020,845.65,845.31,854.72,840.41,81526613
6/2/2020,845.38,862.86,862.86,842.68,104243694
7/2/2020,862.71,863.49,865.91,858.02,86382280
10/2/2020,863.28,852.87,863.28,848.21,52515647
11/2/2020,853.09,856.39,859.38,853.09,74520680
12/2/2020,856.64,863.23,870.1,856.64,105636450
13/02/2020,862.72,864.16,864.79,858.46,73957120
14/02/2020,865.03,865.86,868.84,863.14,98428741
17/02/2020,865.83,866.27,867.45,862.75,60906930
18/02/2020,866.06,861.71,866.61,858.61,70892894
19/02/2020,860.23,863.84,865.4,859.65,69129280
20/02/2020,864,871.4,872.86,864,61106480
21/02/2020,871.49,868.89,877.52,868.59,78411936
24/02/2020,867.56,837.4,867.56,837.4,109257339
25/02/2020,836.54,849.58,849.58,827.81,92349850
26/02/2020,849.56,841.68,849.56,837.52,58896320
27/02/2020,841.19,848.34,849.18,836.56,63947049
28/02/2020,844.02,831.97,844.02,823.09,103877027
2/3/2020,831.25,835.42,837.99,827.23,80301820
3/3/2020,835.14,837.99,846.21,835.14,68939866
4/3/2020,838.02,837.99,839.26,831.2,63938913
5/3/2020,838.93,839.12,846.58,836.32,73069209
6/3/2020,838.77,835.97,838.77,827.12,67820720
9/3/2020,835.65,782.85,835.65,781.12,123922333
10/3/2020,780.66,789.51,794.88,762.34,115668160
11/3/2020,789.75,758.16,795.98,746.83,122247830
12/3/2020,757.9,719.21,757.9,710.33,120241789
13/03/2020,715.34,716.65,722.3,674.36,165194480
16/03/2020,716.52,698.18,716.52,688.8,108031254
17/03/2020,698,699.73,702.36,673.21,114495463
18/03/2020,699.93,700.65,705.3,695.42,112617007
19/03/2020,699.35,679.55,699.35,669.04,81268050
20/03/2020,679.78,673.7,683.55,668.9,90717283
23/03/2020,671.05,632.86,671.05,628.46,117790375
24/03/2020,632.63,625.43,633.97,619.07,98200165
25/03/2020,625.83,652.31,652.31,625.83,111300160
26/03/2020,651.94,646.7,655.06,639.02,108246560
27/03/2020,646.61,642.23,649.17,633.41,118446660
30/03/2020,641.92,613.02,641.92,605,92040231
31/03/2020,613.33,610.76,629.08,598.6,90378380
1/4/2020,609.35,628.79,631.6,606.03,123990196
3/4/2020,630.37,649.15,649.15,630.37,91320392
6/4/2020,649.81,682.65,682.65,649.81,135897249
7/4/2020,682.5,693.61,695.45,677.03,124562270
8/4/2020,693.66,691.17,693.66,675.26,96873880
9/4/2020,691.28,697.85,704.18,691.28,114066520
10/4/2020,697.9,695.74,701.77,687.18,151458383
13/04/2020,695.84,706.37,714.58,695.84,107475634
14/04/2020,706.24,713.81,713.81,699.03,112119930
15/04/2020,714.39,722.8,726.2,714.39,117466590
16/04/2020,721.73,726.57,726.71,714.52,90463600
17/04/2020,727.51,734.98,736.17,727.51,112188888
20/04/2020,736.1,736.31,742.27,729.52,114065280
21/04/2020,734.14,706.65,734.14,702.61,135788101
22/04/2020,706.54,714.42,718.62,692.03,93778240
23/04/2020,715.62,717.49,729.99,715.62,69432480
24/04/2020,717.41,725.05,725.52,711.14,77989710
27/04/2020,724.76,719.66,735.28,719.66,113464824
28/04/2020,719.45,715.74,721.73,711.84,80651380
29/04/2020,715.47,715.33,719.18,713.62,86911693
4/5/2020,714.9,709.35,716.05,706.47,78733204
5/5/2020,710.22,711.01,714.59,707.49,67391188
6/5/2020,711.34,725.94,725.94,709.77,124509782
7/5/2020,726.17,739.98,739.98,726.17,88938030
8/5/2020,740.14,760.15,773.22,740.14,154732603
11/5/2020,760.86,777.13,777.13,760.66,127388024
12/5/2020,777.35,782.45,783.77,766.7,111888980
13/05/2020,781.85,783.69,788.06,760.2,130261112
14/05/2020,782.87,780.73,785.1,773.62,133168275
15/05/2020,781.36,773.95,785.26,771.25,88573880
18/05/2020,774.07,787.27,787.27,770.61,89464750
19/05/2020,787.53,799.31,808.17,787.53,148957080
20/05/2020,799.28,803.32,803.35,793.75,103958460
21/05/2020,803.57,815.55,815.55,802.49,144053030
22/05/2020,815.51,803.14,815.51,802.82,104222793
25/05/2020,803.35,807.25,809.12,799.23,101096493
26/05/2020,807.55,815.01,815.96,807.55,106561220
27/05/2020,816.04,801.36,821.36,801.36,130066290
28/05/2020,801.38,804.06,810.43,800.16,130053247
29/05/2020,804,806.23,808.83,801.46,81915120
1/6/2020,806.44,821.47,821.47,806.44,192008310
2/6/2020,821.89,818.7,827.11,818.12,171449173
3/6/2020,819.02,824.29,824.54,818.33,96376940
4/6/2020,824.3,823.77,831.49,823.51,151784073
5/6/2020,823.46,826.47,826.47,818.33,159432619
8/6/2020,826.79,838.52,845.63,826.79,174354725
9/6/2020,839.19,837.02,843.58,836.13,171280532
10/6/2020,836.8,839.11,842.21,827.6,169060826
11/6/2020,839.02,806.87,842.76,806.64,208884910
12/6/2020,803.11,807.76,807.76,782.7,192722630
15/06/2020,808.58,778.71,813.59,778.71,366144725
16/06/2020,779.8,798.82,801.42,779.8,112197434
17/06/2020,799.14,796.43,802.06,793.2,82976640
18/06/2020,795.84,797.08,800.03,788.72,76216630
19/06/2020,797.21,808.28,808.28,797.03,116452443
22/06/2020,808.58,809.97,812.99,805.24,74971465
23/06/2020,809.53,807.61,812.24,803.96,124568410
24/06/2020,807.9,801.62,813.47,799.35,78294110
25/06/2020,801.29,796.51,801.29,791.38,81748951
26/06/2020,796.7,795.53,803.88,793.08,73350939
29/06/2020,795.11,774.81,795.11,768.99,127824476
30/06/2020,774.84,770.53,784.44,765.62,94225901
1/7/2020,770.23,786.82,787.38,770.02,94773223
2/7/2020,787.13,785.59,788.88,781.45,75138460
3/7/2020,785.81,789.87,790.3,785.81,60721312
6/7/2020,790.08,803.46,803.76,790.08,78408303
7/7/2020,803.61,805.68,812.48,803.61,100703199
8/7/2020,805.67,805.06,807.09,801.57,76203810
9/7/2020,805.12,817.08,819.45,805.12,115197877
10/7/2020,816.76,809.02,817.67,806.67,91245270
13/07/2020,809.03,806.17,814.35,802.5,79061476
14/07/2020,805.21,805.37,805.92,798.21,79127404
15/07/2020,805.38,810.16,815.09,805.38,64989429
16/07/2020,811.24,819.83,819.83,809.41,71793249
17/07/2020,819.27,814.16,819.27,812.61,76604847
20/07/2020,814,803.36,814,803.36,79426520
21/07/2020,803.55,804.7,806.34,799.98,71662450
